antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
frozenset({'Dept_13'}),frozenset({'Dept_91'}),0.25003885003885,0.25003885003885,0.17202797202797201,0.6880049720323183,2.751592290259769,1.0,0.1095085454992215,2.4037599408117343,0.8488093887707768,0.5243960208432024,0.5839850797820074,0.6880049720323183,Dept_13,Dept_91
frozenset({'Dept_91'}),frozenset({'Dept_13'}),0.25003885003885,0.25003885003885,0.17202797202797201,0.6880049720323183,2.751592290259769,1.0,0.1095085454992215,2.4037599408117343,0.8488093887707768,0.5243960208432024,0.5839850797820074,0.6880049720323183,Dept_91,Dept_13
frozenset({'Dept_10'}),frozenset({'Dept_4'}),0.25003885003885,0.25003885003885,0.17187257187257188,0.687383467992542,2.7491066603679357,1.0,0.10935314534382136,2.398981094010916,0.8483712395710696,0.5236742424242425,0.5831563648014936,0.687383467992542,Dept_10,Dept_4
frozenset({'Dept_4'}),frozenset({'Dept_10'}),0.25003885003885,0.25003885003885,0.17187257187257188,0.687383467992542,2.7491066603679357,1.0,0.10935314534382136,2.398981094010916,0.8483712395710696,0.5236742424242425,0.5831563648014936,0.687383467992542,Dept_4,Dept_10
frozenset({'Dept_1'}),frozenset({'Dept_5'}),0.25003885003885,0.2466200466200466,0.16938616938616938,0.6774394033561218,2.7468951232493035,1.0,0.10772157653276535,2.335623015391802,0.8479807388876005,0.5175688509021842,0.5718487129943572,0.6821349505753513,Dept_1,Dept_5
frozenset({'Dept_5'}),frozenset({'Dept_1'}),0.2466200466200466,0.25003885003885,0.16938616938616938,0.6868304977945809,2.746895123249303,1.0,0.10772157653276535,2.3947451609423442,0.8441326414751568,0.5175688509021842,0.5824190330103871,0.6821349505753513,Dept_5,Dept_1
frozenset({'Dept_13'}),frozenset({'Dept_82'}),0.25003885003885,0.25003885003885,0.17156177156177158,0.6861404599129896,2.7441354005842684,1.0,0.10904234503302106,2.3894801787871107,0.8474925599260047,0.5222327341532641,0.5814989348404658,0.6861404599129896,Dept_13,Dept_82
frozenset({'Dept_82'}),frozenset({'Dept_13'}),0.25003885003885,0.25003885003885,0.17156177156177158,0.6861404599129896,2.7441354005842684,1.0,0.10904234503302106,2.3894801787871107,0.8474925599260047,0.5222327341532641,0.5814989348404658,0.6861404599129896,Dept_82,Dept_13
frozenset({'Dept_82'}),frozenset({'Dept_92'}),0.25003885003885,0.25003885003885,0.1714063714063714,0.6855189558732132,2.7416497706924345,1.0,0.10888694487762089,2.384757885943657,0.8470520251628851,0.5215130023640663,0.5806702198599517,0.6855189558732132,Dept_82,Dept_92
frozenset({'Dept_92'}),frozenset({'Dept_82'}),0.25003885003885,0.25003885003885,0.1714063714063714,0.6855189558732132,2.7416497706924345,1.0,0.10888694487762089,2.384757885943657,0.8470520251628851,0.5215130023640663,0.5806702198599517,0.6855189558732132,Dept_92,Dept_82
frozenset({'Dept_8'}),frozenset({'Dept_2'}),0.25003885003885,0.25003885003885,0.17125097125097125,0.684897451833437,2.739164140800601,1.0,0.10873154472222073,2.3800542214743405,0.8466106908811392,0.5207939508506616,0.5798415048794378,0.684897451833437,Dept_8,Dept_2
frozenset({'Dept_13'}),frozenset({'Dept_95'}),0.25003885003885,0.25003885003885,0.17125097125097125,0.684897451833437,2.739164140800601,1.0,0.10873154472222073,2.3800542214743405,0.8466106908811392,0.5207939508506616,0.5798415048794378,0.684897451833437,Dept_13,Dept_95
frozenset({'Dept_95'}),frozenset({'Dept_13'}),0.25003885003885,0.25003885003885,0.17125097125097125,0.684897451833437,2.739164140800601,1.0,0.10873154472222073,2.3800542214743405,0.8466106908811392,0.5207939508506616,0.5798415048794378,0.684897451833437,Dept_95,Dept_13
frozenset({'Dept_2'}),frozenset({'Dept_8'}),0.25003885003885,0.25003885003885,0.17125097125097125,0.684897451833437,2.739164140800601,1.0,0.10873154472222073,2.3800542214743405,0.8466106908811392,0.5207939508506616,0.5798415048794378,0.684897451833437,Dept_2,Dept_8
frozenset({'Dept_90'}),frozenset({'Dept_13'}),0.25003885003885,0.25003885003885,0.17094017094017094,0.6836544437538845,2.7341928810169343,1.0,0.10842074441142042,2.3707023384823,0.845725615039747,0.5193578847969784,0.57818407491841,0.6836544437538845,Dept_90,Dept_13
frozenset({'Dept_13'}),frozenset({'Dept_90'}),0.25003885003885,0.25003885003885,0.17094017094017094,0.6836544437538845,2.7341928810169343,1.0,0.10842074441142042,2.3707023384823,0.845725615039747,0.5193578847969784,0.57818407491841,0.6836544437538845,Dept_13,Dept_90
frozenset({'Dept_5'}),frozenset({'Dept_7'}),0.2466200466200466,0.25003885003885,0.16814296814296814,0.6817895400126024,2.726734425097015,1.0,0.10647837528956411,2.356808603937317,0.8405598588971651,0.5118259224219489,0.5756974077872143,0.677128455525257,Dept_5,Dept_7
frozenset({'Dept_7'}),frozenset({'Dept_5'}),0.25003885003885,0.2466200466200466,0.16814296814296814,0.6724673710379118,2.726734425097015,1.0,0.10647837528956411,2.300167637549042,0.8443916692775499,0.5118259224219489,0.5652490785125747,0.677128455525257,Dept_7,Dept_5
frozenset({'Dept_7'}),frozenset({'Dept_34'}),0.25003885003885,0.20683760683760682,0.14094794094794094,0.5637041640770666,2.7253465783891238,1.0,0.08923050358947796,1.8179462829035484,0.8441426470272426,0.4461387112641417,0.44992874134716365,0.6225733442473989,Dept_7,Dept_34
frozenset({'Dept_34'}),frozenset({'Dept_7'}),0.20683760683760682,0.25003885003885,0.14094794094794094,0.681442524417731,2.7253465783891233,1.0,0.08923050358947796,2.3542412514110627,0.7981646580237997,0.4461387112641417,0.5752346963589099,0.6225733442473989,Dept_34,Dept_7
frozenset({'Dept_79'}),frozenset({'Dept_90'}),0.25003885003885,0.25003885003885,0.17000777000777,0.6799254195152269,2.719279101665933,1.0,0.10748834347901949,2.343082505412603,0.8430509708609142,0.5150659133709982,0.5732117850353263,0.6799254195152269,Dept_79,Dept_90
frozenset({'Dept_90'}),frozenset({'Dept_79'}),0.25003885003885,0.25003885003885,0.17000777000777,0.6799254195152269,2.719279101665933,1.0,0.10748834347901949,2.343082505412603,0.8430509708609142,0.5150659133709982,0.5732117850353263,0.6799254195152269,Dept_90,Dept_79
frozenset({'Dept_82'}),frozenset({'Dept_90'}),0.25003885003885,0.25003885003885,0.17000777000777,0.6799254195152269,2.719279101665933,1.0,0.10748834347901949,2.343082505412603,0.8430509708609142,0.5150659133709982,0.5732117850353263,0.6799254195152269,Dept_82,Dept_90
frozenset({'Dept_90'}),frozenset({'Dept_82'}),0.25003885003885,0.25003885003885,0.17000777000777,0.6799254195152269,2.719279101665933,1.0,0.10748834347901949,2.343082505412603,0.8430509708609142,0.5150659133709982,0.5732117850353263,0.6799254195152269,Dept_90,Dept_82
frozenset({'Dept_95'}),frozenset({'Dept_40'}),0.25003885003885,0.25003885003885,0.16985236985236984,0.6793039154754507,2.716793471774099,1.0,0.10733294332361933,2.3385416478439742,0.8426023419196643,0.5143529411764707,0.5723830700548125,0.6793039154754507,Dept_95,Dept_40
frozenset({'Dept_40'}),frozenset({'Dept_95'}),0.25003885003885,0.25003885003885,0.16985236985236984,0.6793039154754507,2.716793471774099,1.0,0.10733294332361933,2.3385416478439742,0.8426023419196643,0.5143529411764707,0.5723830700548125,0.6793039154754507,Dept_40,Dept_95
frozenset({'Dept_34'}),frozenset({'Dept_74'}),0.20683760683760682,0.24972804972804974,0.14032634032634034,0.6784372652141248,2.7167042947435553,1.0,0.08867318816036765,2.333205527598052,0.7966930156184365,0.4437346437346438,0.5714050956199034,0.6201769400121651,Dept_34,Dept_74
frozenset({'Dept_74'}),frozenset({'Dept_34'}),0.24972804972804974,0.20683760683760682,0.14032634032634034,0.5619166148102054,2.7167042947435553,1.0,0.08867318816036765,1.8105283605283609,0.8422371896678751,0.4437346437346438,0.447675042379246,0.6201769400121651,Dept_74,Dept_34
frozenset({'Dept_34'}),frozenset({'Dept_46'}),0.20683760683760682,0.25003885003885,0.14032634032634034,0.6784372652141248,2.7133274093554345,1.0,0.08860890296787735,2.3322389967249793,0.7961154389582619,0.44329896907216504,0.5712274765132394,0.6198277065660431,Dept_34,Dept_46
frozenset({'Dept_46'}),frozenset({'Dept_34'}),0.25003885003885,0.20683760683760682,0.14032634032634034,0.5612181479179615,2.713327409355434,1.0,0.08860890296787735,1.8076463039635848,0.8419753834320282,0.44329896907216504,0.44679443218105064,0.6198277065660431,Dept_46,Dept_34
frozenset({'Dept_10'}),frozenset({'Dept_87'}),0.25003885003885,0.24832944832944834,0.16845376845376844,0.6737103791174643,2.7129701436926674,1.0,0.10636175876269116,2.3036912716912723,0.8419106683814455,0.5105982100800754,0.5659140561548238,0.6760291570180563,Dept_10,Dept_87
frozenset({'Dept_87'}),frozenset({'Dept_10'}),0.24832944832944834,0.25003885003885,0.16845376845376844,0.6783479349186482,2.7129701436926674,1.0,0.10636175876269116,2.3315912794512013,0.8399960482962284,0.5105982100800754,0.5711083632825323,0.6760291570180563,Dept_87,Dept_10
frozenset({'Dept_13'}),frozenset({'Dept_74'}),0.25003885003885,0.24972804972804974,0.16938616938616938,0.6774394033561218,2.712708500682417,1.0,0.10694445500972308,2.3259876069124625,0.8418632635913269,0.5126999059266228,0.5700750954011276,0.6778609586786832,Dept_13,Dept_74
frozenset({'Dept_74'}),frozenset({'Dept_13'}),0.24972804972804974,0.25003885003885,0.16938616938616938,0.6782825140012445,2.712708500682417,1.0,0.10694445500972308,2.3311171527805956,0.8415145215600132,0.5126999059266228,0.5710211308740175,0.6778609586786832,Dept_74,Dept_13
frozenset({'Dept_82'}),frozenset({'Dept_10'}),0.25003885003885,0.25003885003885,0.16907536907536908,0.6761963952765694,2.7043653223149313,1.0,0.10655594254661856,2.31609882972647,0.8403468269301091,0.5107981220657277,0.5682394951522428,0.6761963952765694,Dept_82,Dept_10
frozenset({'Dept_10'}),frozenset({'Dept_82'}),0.25003885003885,0.25003885003885,0.16907536907536908,0.6761963952765694,2.7043653223149313,1.0,0.10655594254661856,2.31609882972647,0.8403468269301091,0.5107981220657277,0.5682394951522428,0.6761963952765694,Dept_10,Dept_82
frozenset({'Dept_2'}),frozenset({'Dept_94'}),0.25003885003885,0.21787101787101787,0.14716394716394715,0.5885643256681169,2.7014346902099375,1.0,0.09268772839868411,1.9009751242379642,0.8398119391136798,0.4588178294573643,0.4739541894842703,0.6320139745316333,Dept_2,Dept_94
frozenset({'Dept_94'}),frozenset({'Dept_2'}),0.21787101787101787,0.25003885003885,0.14716394716394715,0.6754636233951498,2.701434690209937,1.0,0.09268772839868411,2.3108693016385327,0.8052716904753863,0.4588178294573643,0.567262415364233,0.6320139745316333,Dept_94,Dept_2
frozenset({'Dept_5'}),frozenset({'Dept_82'}),0.2466200466200466,0.25003885003885,0.16612276612276614,0.6735979836168873,2.6939732905995464,1.0,0.1044581732693621,2.2976608976608985,0.8346400355657643,0.5025858015984956,0.5647747667995585,0.6689929010688539,Dept_5,Dept_82
frozenset({'Dept_82'}),frozenset({'Dept_5'}),0.25003885003885,0.2466200466200466,0.16612276612276614,0.6643878185208205,2.6939732905995464,1.0,0.1044581732693621,2.2447932314598993,0.8384448595985963,0.5025858015984956,0.5545246724796782,0.6689929010688539,Dept_82,Dept_5
frozenset({'Dept_13'}),frozenset({'Dept_8'}),0.25003885003885,0.25003885003885,0.16767676767676767,0.6706028589185831,2.681994653288429,1.0,0.10515734114801716,2.2767688495990392,0.8362342224903953,0.5044413277232351,0.5607810603276174,0.6706028589185831,Dept_13,Dept_8
frozenset({'Dept_8'}),frozenset({'Dept_13'}),0.25003885003885,0.25003885003885,0.16767676767676767,0.6706028589185831,2.681994653288429,1.0,0.10515734114801716,2.2767688495990392,0.8362342224903953,0.5044413277232351,0.5607810603276174,0.6706028589185831,Dept_8,Dept_13
frozenset({'Dept_82'}),frozenset({'Dept_94'}),0.25003885003885,0.21787101787101787,0.14607614607614608,0.5842137973896832,2.6814663239676255,1.0,0.09159992731088304,1.8810845026091667,0.8361362654416239,0.45388701110574603,0.46839177154830347,0.6273422767262253,Dept_82,Dept_94
frozenset({'Dept_94'}),frozenset({'Dept_82'}),0.21787101787101787,0.25003885003885,0.14607614607614608,0.6704707560627675,2.6814663239676255,1.0,0.09159992731088304,2.2758561304015856,0.8017471919374681,0.45388701110574603,0.5606049140621444,0.6273422767262253,Dept_94,Dept_82
frozenset({'Dept_72'}),frozenset({'Dept_40'}),0.23356643356643356,0.25003885003885,0.1564879564879565,0.6699933466400533,2.6795569829886534,1.0,0.09808727403133,2.272563726595985,0.8178190621851421,0.4783847980997626,0.5599683351903736,0.6479239573473728,Dept_72,Dept_40
frozenset({'Dept_40'}),frozenset({'Dept_72'}),0.25003885003885,0.23356643356643356,0.1564879564879565,0.6258545680546924,2.6795569829886534,1.0,0.09808727403133,2.0484910438398813,0.8357819342513718,0.4783847980997626,0.5118357959107757,0.6479239573473728,Dept_40,Dept_72
frozenset({'Dept_46'}),frozenset({'Dept_23'}),0.25003885003885,0.22424242424242424,0.15011655011655012,0.6003729024238659,2.67733861891724,1.0,0.09404723222905043,1.9412036382487399,0.8353696205594439,0.4630872483221477,0.4848556945307646,0.6349057859312677,Dept_46,Dept_23
frozenset({'Dept_23'}),frozenset({'Dept_46'}),0.22424242424242424,0.25003885003885,0.15011655011655012,0.6694386694386695,2.6773386189172395,1.0,0.09404723222905043,2.268750397052284,0.8075909032091099,0.4630872483221477,0.5592287272768003,0.6349057859312677,Dept_23,Dept_46
frozenset({'Dept_40'}),frozenset({'Dept_92'}),0.25003885003885,0.25003885003885,0.1668997668997669,0.6674953387197018,2.6695665038292615,1.0,0.10438034037101639,2.255490636051385,0.8339196592634095,0.5009328358208956,0.5566374854250479,0.6674953387197018,Dept_40,Dept_92
frozenset({'Dept_92'}),frozenset({'Dept_40'}),0.25003885003885,0.25003885003885,0.1668997668997669,0.6674953387197018,2.6695665038292615,1.0,0.10438034037101639,2.255490636051385,0.8339196592634095,0.5009328358208956,0.5566374854250479,0.6674953387197018,Dept_92,Dept_40
frozenset({'Dept_79'}),frozenset({'Dept_82'}),0.25003885003885,0.25003885003885,0.1665889665889666,0.6662523306401493,2.6645952440455942,1.0,0.10406954006021608,2.247090298486948,0.8329877884716493,0.4995340167753962,0.5549800554640201,0.6662523306401493,Dept_79,Dept_82
frozenset({'Dept_82'}),frozenset({'Dept_79'}),0.25003885003885,0.25003885003885,0.1665889665889666,0.6662523306401493,2.6645952440455942,1.0,0.10406954006021608,2.247090298486948,0.8329877884716493,0.4995340167753962,0.5549800554640201,0.6662523306401493,Dept_82,Dept_79
frozenset({'Dept_10'}),frozenset({'Dept_11'}),0.25003885003885,0.25003885003885,0.1665889665889666,0.6662523306401493,2.6645952440455942,1.0,0.10406954006021608,2.247090298486948,0.8329877884716493,0.4995340167753962,0.5549800554640201,0.6662523306401493,Dept_10,Dept_11
frozenset({'Dept_11'}),frozenset({'Dept_10'}),0.25003885003885,0.25003885003885,0.1665889665889666,0.6662523306401493,2.6645952440455942,1.0,0.10406954006021608,2.247090298486948,0.8329877884716493,0.4995340167753962,0.5549800554640201,0.6662523306401493,Dept_11,Dept_10
frozenset({'Dept_82'}),frozenset({'Dept_91'}),0.25003885003885,0.25003885003885,0.16643356643356644,0.665630826600373,2.6621096141537604,1.0,0.10391413990481592,2.242913550720243,0.8325205479346042,0.49883558453656274,0.554151340483506,0.665630826600373,Dept_82,Dept_91
frozenset({'Dept_91'}),frozenset({'Dept_82'}),0.25003885003885,0.25003885003885,0.16643356643356644,0.665630826600373,2.6621096141537604,1.0,0.10391413990481592,2.242913550720243,0.8325205479346042,0.49883558453656274,0.554151340483506,0.665630826600373,Dept_91,Dept_82
frozenset({'Dept_79'}),frozenset({'Dept_40'}),0.25003885003885,0.25003885003885,0.16643356643356644,0.665630826600373,2.6621096141537604,1.0,0.10391413990481592,2.242913550720243,0.8325205479346042,0.49883558453656274,0.554151340483506,0.665630826600373,Dept_79,Dept_40
frozenset({'Dept_40'}),frozenset({'Dept_79'}),0.25003885003885,0.25003885003885,0.16643356643356644,0.665630826600373,2.6621096141537604,1.0,0.10391413990481592,2.242913550720243,0.8325205479346042,0.49883558453656274,0.554151340483506,0.665630826600373,Dept_40,Dept_79
frozenset({'Dept_72'}),frozenset({'Dept_82'}),0.23356643356643356,0.25003885003885,0.1554001554001554,0.6653359946773121,2.660930469700748,1.0,0.0969994729435289,2.2409375912358023,0.8144105839416059,0.47348484848484856,0.5537582108886248,0.6434200172267853,Dept_72,Dept_82
frozenset({'Dept_82'}),frozenset({'Dept_72'}),0.25003885003885,0.23356643356643356,0.1554001554001554,0.6215040397762586,2.6609304697007476,1.0,0.0969994729435289,2.024945169772756,0.832298590965603,0.47348484848484856,0.5061594679562498,0.6434200172267853,Dept_82,Dept_72
frozenset({'Dept_13'}),frozenset({'Dept_97'}),0.25003885003885,0.24382284382284383,0.16192696192696193,0.6476072094468615,2.6560563370239345,1.0,0.10096177844429594,2.1458360569471684,0.831379014662262,0.48782771535580527,0.5339811740218976,0.6558622407973631,Dept_13,Dept_97
frozenset({'Dept_97'}),frozenset({'Dept_13'}),0.24382284382284383,0.25003885003885,0.16192696192696193,0.6641172721478649,2.6560563370239345,1.0,0.10096177844429594,2.2328065356528355,0.8245448262967688,0.48782771535580527,0.5521331633384812,0.6558622407973631,Dept_97,Dept_13
frozenset({'Dept_8'}),frozenset({'Dept_4'}),0.25003885003885,0.25003885003885,0.1658119658119658,0.6631448104412679,2.652167094586426,1.0,0.10329253928321529,2.226360683187252,0.8306428277632366,0.49604834960483496,0.5508364805614503,0.6631448104412679,Dept_8,Dept_4
frozenset({'Dept_4'}),frozenset({'Dept_8'}),0.25003885003885,0.25003885003885,0.1658119658119658,0.6631448104412679,2.652167094586426,1.0,0.10329253928321529,2.226360683187252,0.8306428277632366,0.49604834960483496,0.5508364805614503,0.6631448104412679,Dept_4,Dept_8
frozenset({'Dept_93'}),frozenset({'Dept_10'}),0.22968142968142968,0.25003885003885,0.15213675213675212,0.662381596752368,2.6491147141712172,1.0,0.09470747158392845,2.221327814914989,0.8081272178735078,0.46442125237191645,0.5498188095941748,0.6354170258466625,Dept_93,Dept_10
frozenset({'Dept_10'}),frozenset({'Dept_93'}),0.25003885003885,0.22968142968142968,0.15213675213675212,0.6084524549409571,2.6491147141712172,1.0,0.09470747158392845,1.9673691740358408,0.8300635348112263,0.46442125237191645,0.4917069896197416,0.6354170258466625,Dept_10,Dept_93
frozenset({'Dept_8'}),frozenset({'Dept_82'}),0.25003885003885,0.25003885003885,0.16503496503496504,0.6600372902423867,2.639738945127258,1.0,0.10251553850621452,2.2060100370886486,0.8282757864455169,0.492578849721707,0.5466929056588806,0.6600372902423867,Dept_8,Dept_82
frozenset({'Dept_82'}),frozenset({'Dept_8'}),0.25003885003885,0.25003885003885,0.16503496503496504,0.6600372902423867,2.639738945127258,1.0,0.10251553850621452,2.2060100370886486,0.8282757864455169,0.492578849721707,0.5466929056588806,0.6600372902423867,Dept_82,Dept_8
frozenset({'Dept_82'}),frozenset({'Dept_97'}),0.25003885003885,0.24382284382284383,0.16037296037296037,0.6413921690490989,2.630566352983398,1.0,0.09940777689029437,2.1086465238978245,0.8265144469395426,0.48089468779123945,0.5257621471087035,0.6495679774499796,Dept_82,Dept_97
frozenset({'Dept_97'}),frozenset({'Dept_82'}),0.24382284382284383,0.25003885003885,0.16037296037296037,0.6577437858508604,2.6305663529833976,1.0,0.09940777689029437,2.191227270556879,0.8197202468002944,0.48089468779123945,0.5436347413904448,0.6495679774499796,Dept_97,Dept_82
frozenset({'Dept_8'}),frozenset({'Dept_72'}),0.25003885003885,0.23356643356643356,0.1533799533799534,0.6134244872591673,2.626338373594639,1.0,0.09497927092332689,1.9826231646167345,0.8256984394307936,0.4644705882352942,0.4956177160407019,0.6350555570028371,Dept_8,Dept_72
frozenset({'Dept_72'}),frozenset({'Dept_8'}),0.23356643356643356,0.25003885003885,0.1533799533799534,0.656686626746507,2.6263383735946384,1.0,0.09497927092332689,2.1844798612240477,0.8079522848120458,0.4644705882352942,0.5422251228996627,0.6350555570028371,Dept_72,Dept_8
frozenset({'Dept_1'}),frozenset({'Dept_82'}),0.25003885003885,0.25003885003885,0.16394716394716394,0.6556867619639528,2.6223395358844233,1.0,0.10142773741841342,2.178136264056842,0.8249242354309104,0.4877484974572353,0.5408919007952832,0.6556867619639528,Dept_1,Dept_82
frozenset({'Dept_82'}),frozenset({'Dept_1'}),0.25003885003885,0.25003885003885,0.16394716394716394,0.6556867619639528,2.6223395358844233,1.0,0.10142773741841342,2.178136264056842,0.8249242354309104,0.4877484974572353,0.5408919007952832,0.6556867619639528,Dept_82,Dept_1
frozenset({'Dept_1'}),frozenset({'Dept_40'}),0.25003885003885,0.25003885003885,0.16394716394716394,0.6556867619639528,2.6223395358844233,1.0,0.10142773741841342,2.178136264056842,0.8249242354309104,0.4877484974572353,0.5408919007952832,0.6556867619639528,Dept_1,Dept_40
frozenset({'Dept_40'}),frozenset({'Dept_1'}),0.25003885003885,0.25003885003885,0.16394716394716394,0.6556867619639528,2.6223395358844233,1.0,0.10142773741841342,2.178136264056842,0.8249242354309104,0.4877484974572353,0.5408919007952832,0.6556867619639528,Dept_40,Dept_1
frozenset({'Dept_2'}),frozenset({'Dept_93'}),0.25003885003885,0.22968142968142968,0.15027195027195028,0.6009944064636421,2.616643440861662,1.0,0.09284266971912661,1.9305959184463861,0.8238173440914454,0.4561320754716982,0.48202521799345105,0.6276284616891958,Dept_2,Dept_93
frozenset({'Dept_93'}),frozenset({'Dept_2'}),0.22968142968142968,0.25003885003885,0.15027195027195028,0.6542625169147497,2.616643440861662,1.0,0.09284266971912661,2.169163560944383,0.8020460969508404,0.4561320754716982,0.5389928090232934,0.6276284616891958,Dept_93,Dept_2
frozenset({'Dept_40'}),frozenset({'Dept_97'}),0.25003885003885,0.24382284382284383,0.15912975912975913,0.6364201367308888,2.6101743657509684,1.0,0.09816457564709313,2.079810332118025,0.8225543847777662,0.4753946146703807,0.5191869255781483,0.6445325667720728,Dept_40,Dept_97
frozenset({'Dept_97'}),frozenset({'Dept_40'}),0.24382284382284383,0.25003885003885,0.15912975912975913,0.6526449968132568,2.6101743657509684,1.0,0.09816457564709313,2.1590624665854024,0.8157927375539458,0.4753946146703807,0.5368360038320157,0.6445325667720728,Dept_97,Dept_40
frozenset({'Dept_11'}),frozenset({'Dept_7'}),0.25003885003885,0.25003885003885,0.16317016317016317,0.6525792417650715,2.609911386425255,1.0,0.10065073664141265,2.158653828779053,0.8225029108203581,0.48431734317343184,0.5367483258927135,0.6525792417650715,Dept_11,Dept_7
frozenset({'Dept_90'}),frozenset({'Dept_40'}),0.25003885003885,0.25003885003885,0.16317016317016317,0.6525792417650715,2.609911386425255,1.0,0.10065073664141265,2.158653828779053,0.8225029108203581,0.48431734317343184,0.5367483258927135,0.6525792417650715,Dept_90,Dept_40
frozenset({'Dept_7'}),frozenset({'Dept_11'}),0.25003885003885,0.25003885003885,0.16317016317016317,0.6525792417650715,2.609911386425255,1.0,0.10065073664141265,2.158653828779053,0.8225029108203581,0.48431734317343184,0.5367483258927135,0.6525792417650715,Dept_7,Dept_11
frozenset({'Dept_40'}),frozenset({'Dept_90'}),0.25003885003885,0.25003885003885,0.16317016317016317,0.6525792417650715,2.609911386425255,1.0,0.10065073664141265,2.158653828779053,0.8225029108203581,0.48431734317343184,0.5367483258927135,0.6525792417650715,Dept_40,Dept_90
frozenset({'Dept_95'}),frozenset({'Dept_10'}),0.25003885003885,0.25003885003885,0.163014763014763,0.6519577377252952,2.6074257565334213,1.0,0.10049533648601248,2.15479908979909,0.8220158760321534,0.483633010603965,0.5359196109121994,0.6519577377252952,Dept_95,Dept_10
frozenset({'Dept_10'}),frozenset({'Dept_95'}),0.25003885003885,0.25003885003885,0.163014763014763,0.6519577377252952,2.6074257565334213,1.0,0.10049533648601248,2.15479908979909,0.8220158760321534,0.483633010603965,0.5359196109121994,0.6519577377252952,Dept_10,Dept_95
frozenset({'Dept_72'}),frozenset({'Dept_7'}),0.23356643356643356,0.25003885003885,0.151981351981352,0.6506986027944113,2.602389999367332,1.0,0.09358066952472549,2.147031635031636,0.8033805770752169,0.4582942830365512,0.5342406773688431,0.6292647768477961,Dept_72,Dept_7
frozenset({'Dept_7'}),frozenset({'Dept_72'}),0.25003885003885,0.23356643356643356,0.151981351981352,0.6078309509011809,2.6023899993673316,1.0,0.09358066952472549,1.954344862744229,0.8210263170607065,0.4582942830365512,0.4883195800991685,0.6292647768477961,Dept_7,Dept_72
frozenset({'Dept_72'}),frozenset({'Dept_34'}),0.23356643356643356,0.20683760683760682,0.12556332556332556,0.5375914836992681,2.599099322017123,1.0,0.07725300340684957,1.7152850027670172,0.8027458083399582,0.39881539980256664,0.41700650423291347,0.5723269214138715,Dept_72,Dept_34
frozenset({'Dept_34'}),frozenset({'Dept_72'}),0.20683760683760682,0.23356643356643356,0.12556332556332556,0.6070623591284748,2.599099322017123,1.0,0.07725300340684957,1.9505221356081777,0.7756940295322636,0.39881539980256664,0.48731676419134945,0.5723269214138715,Dept_34,Dept_72
frozenset({'Dept_74'}),frozenset({'Dept_23'}),0.24972804972804974,0.22424242424242424,0.14545454545454545,0.5824517734909769,2.5974200709732753,1.0,0.08945492218219489,1.8578873684685902,0.819706227561447,0.4427625354777672,0.46175423926571235,0.6155502110698128,Dept_74,Dept_23
frozenset({'Dept_23'}),frozenset({'Dept_74'}),0.22424242424242424,0.24972804972804974,0.14545454545454545,0.6486486486486486,2.5974200709732753,1.0,0.08945492218219489,2.135389396927858,0.7927767761752136,0.4427625354777672,0.5317013367966142,0.6155502110698128,Dept_23,Dept_74
frozenset({'Dept_91'}),frozenset({'Dept_40'}),0.25003885003885,0.25003885003885,0.16223776223776223,0.6488502175264139,2.5949976070742538,1.0,0.09971833570901172,2.135730071305293,0.8195667068385962,0.48022079116835326,0.5317760360096299,0.6488502175264139,Dept_91,Dept_40
frozenset({'Dept_40'}),frozenset({'Dept_91'}),0.25003885003885,0.25003885003885,0.16223776223776223,0.6488502175264139,2.5949976070742538,1.0,0.09971833570901172,2.135730071305293,0.8195667068385962,0.48022079116835326,0.5317760360096299,0.6488502175264139,Dept_40,Dept_91
frozenset({'Dept_40'}),frozenset({'Dept_7'}),0.25003885003885,0.25003885003885,0.16223776223776223,0.6488502175264139,2.5949976070742538,1.0,0.09971833570901172,2.135730071305293,0.8195667068385962,0.48022079116835326,0.5317760360096299,0.6488502175264139,Dept_40,Dept_7
frozenset({'Dept_7'}),frozenset({'Dept_40'}),0.25003885003885,0.25003885003885,0.16223776223776223,0.6488502175264139,2.5949976070742538,1.0,0.09971833570901172,2.135730071305293,0.8195667068385962,0.48022079116835326,0.5317760360096299,0.6488502175264139,Dept_7,Dept_40
frozenset({'Dept_72'}),frozenset({'Dept_23'}),0.23356643356643356,0.22424242424242424,0.13566433566433567,0.5808383233532934,2.5902249554944166,1.0,0.08328883237974147,1.8507359307359308,0.801025911154589,0.42112879884225757,0.45967440119760483,0.5929139641714491,Dept_72,Dept_23
frozenset({'Dept_23'}),frozenset({'Dept_72'}),0.22424242424242424,0.23356643356643356,0.13566433566433567,0.604989604989605,2.5902249554944166,1.0,0.08328883237974147,1.9402870813397128,0.7913981958762886,0.42112879884225757,0.4846123495758532,0.5929139641714491,Dept_23,Dept_72
frozenset({'Dept_10'}),frozenset({'Dept_81'}),0.25003885003885,0.25003885003885,0.16161616161616163,0.646364201367309,2.5850550875069196,1.0,0.09909673508741111,2.120716151647611,0.8175904156970258,0.47750229568411406,0.5284611760875743,0.646364201367309,Dept_10,Dept_81
