Store,Dept,Mean_Weekly_Demand,Std_Weekly_Demand,Max_Weekly_Demand,Safety_Stock_Units_Est,Reorder_Point_Est
12,40,48414.82167832168,4069.4228580292183,59633.6,9495.804444812406,106325.44780145577
12,41,770.4512587412587,625.8230449945828,4246.0,1460.328272496995,3001.2307899795123
12,42,5995.964685314685,818.0719192296714,8323.14,1908.931865232461,13900.86123586183
12,44,6753.6625874125875,1327.205198302965,13088.38,3096.9701259620083,16604.295300787184
12,45,27.718170731707314,32.92489943470299,150.97,76.82868487853992,132.26502634195455
12,46,32805.734195804194,5519.449647642009,62193.89,12879.372905075705,78490.8412966841
12,47,-43.89909090909091,350.1984379762979,623.0,817.1713778381234,729.3731960199416
12,49,26.183157894736844,34.27967990129631,130.68,79.99000057986571,132.3563163693394
12,51,13.154,18.33998921603948,43.48,42.79549144711391,69.10349144711391
12,52,3806.9972027972026,794.9603285871137,7479.45,1855.0020690901727,9468.996474684578
12,54,129.7179411764706,128.04616253880874,552.0,298.7896224591516,558.2255048120928
12,55,14179.372727272728,6998.034090678628,59407.33,16329.579289628526,44688.32474417398
12,56,1000.4153146853146,1044.019422831309,4380.3,2436.169604795797,4437.000234166426
12,58,2580.6601459854014,1677.2168031053995,8322.0,3913.7055374863066,9075.02582945711
12,59,1250.0244755244755,2720.2152726078734,26504.68,6347.492796309192,8847.541747358144
12,60,419.50209790209794,101.17204665191284,765.6,236.08015283849474,1075.0843486426907
12,67,6223.47020979021,2522.6013119024433,17117.37,5886.370029791786,18333.310449372206
12,71,7628.997132867134,2061.244528643179,16317.41,4809.81594682796,20067.810212562228
12,72,60536.22223776223,38871.91958618612,360140.66,90705.77319253027,211778.21766805474
12,74,17777.107482517484,2775.2592685319487,25745.89,6475.935339488204,42030.15030452317
12,77,217.88,163.11425983034098,477.0,380.6193574730533,816.3793574730532
12,78,8.090909090909092,8.287997893997627,20.0,19.339648393908305,35.52146657572649
12,79,43270.33762237762,3596.878128466715,54923.84,8393.143821943295,94933.81906669853
12,80,56.4754609929078,58.89431647906246,323.78,137.4270828337826,250.3780048195982
12,81,7305.6124475524475,583.6497592303126,9177.09,1361.9189185458442,15973.143813650739
12,82,15254.526993006992,3142.3286879884126,35005.85,7332.47434917899,37841.528335192976
12,83,208.08601398601397,70.24579460260887,398.84,163.91521645402898,580.0872444260569
12,85,2284.13979020979,446.24638720827164,3751.11,1041.2946933673902,5609.5742737869705
12,87,11452.455664335665,1688.226043566273,16015.79,3939.395075818776,26844.306404490104
12,90,11060.175454545455,1413.0303440218036,14253.65,3297.239016324586,25417.589925415497
12,91,6779.841468531468,930.7984898083574,8900.5,2171.9739494035675,15731.656886466504
12,92,24682.599160839163,2788.282092250364,33014.5,6506.323478461115,55871.52180013944
12,93,562.8972027972028,167.27386752962263,1066.56,390.32560395013815,1516.1200095445438
12,94,355.264,781.1465664509298,3863.15,1822.7683129855338,2533.296312985534
12,95,43405.85335664336,5404.013379164084,57821.42,12610.007869898187,99421.7145831849
12,96,6.4411764705882355,26.50751588756313,99.0,61.85402598046991,74.73637892164638
12,97,2394.8947552447553,257.87353557600255,3047.26,601.735614791328,5391.525125280838
12,98,747.6098601398602,225.7021804545807,1424.82,526.6652896824788,2021.885009962199
12,99,29.88,2.988,29.88,6.972355705211834,66.73235570521183
13,1,47020.45545454545,28048.186207679828,172225.55,65449.10680253022,159490.01771162113
13,2,76339.95999999999,7273.697369741214,131234.4,16972.826423661132,169652.74642366113
13,3,26116.623706293707,19783.30762534698,131564.25,46163.40622140187,98396.65363398928
13,4,42563.27545454545,3525.3635333582256,53591.31,8226.267919931717,93352.81882902262
13,5,56786.93475524476,30808.44023168955,224823.65,71890.02811850683,185463.89762899635
13,6,7886.826993006993,5308.371297816607,41057.9,12386.831627749118,28160.485613763103
13,7,59896.738601398596,40601.744987422295,292165.78,94742.23838842363,214535.71559122083
13,8,36238.867972027976,3012.34206564756,56570.18,7029.15675618051,79506.89270023647
13,9,41236.445174825174,15798.916945986031,78055.34,36866.02031610228,119338.91066575263
13,10,29431.879230769235,4732.234681351511,51316.61,11042.444270054388,69906.20273159286
13,11,21280.78979020979,3539.897379700109,34684.93,8260.181958238445,50821.76153865803
13,12,7926.647482517483,1296.3848395379196,10750.9,3025.052286513501,18878.34725154847
13,13,47698.818181818184,3091.2998746631542,58308.96,7213.401043382954,102611.03740701932
13,14,26378.644195804198,10781.802173699603,96229.91,25158.821920435,77916.1103120434
13,16,22255.4820979021,18580.840304252295,65226.89,43357.505991627666,87868.47018743187
13,17,17713.297902097904,3739.37209142309,41334.01,8725.646698642466,44152.24250283827
13,18,17013.65641025641,21038.199824798932,83384.91,49091.63740824077,83118.95022875359
13,19,3979.954055944056,909.0779400341164,6593.71,2121.2900808832305,10081.198192771342
13,20,8781.979230769231,1467.8783779348198,12450.8,3425.2242914829094,20989.18275302137
13,21,9117.091258741259,2355.508918100698,24690.92,5496.467886143491,23730.65040362601
13,22,16476.987692307695,4521.543321627371,40342.35,10550.806015699822,43504.781400315216
13,23,30216.25874125874,9466.54806923661,87705.68,22089.739102812568,82522.25658533005
13,24,10426.793076923077,4463.086080945549,30431.82,10414.398828424437,31267.98498227059
13,25,15181.84013986014,3604.410662687753,32289.96,8410.720631833105,38774.400911553385
13,26,12958.888391608392,3516.0221292700085,30013.78,8204.470198348996,34122.24698156578
13,27,2685.00013986014,1451.3376840325402,12727.79,3386.6273699642607,8756.62764968454
13,28,1410.3867132867133,481.03418790506726,3049.99,1122.470369625782,3943.2437961992086
13,29,6152.025944055944,2110.9637918173103,20849.56,4925.833479709849,17229.885367821735
13,30,4520.36055944056,773.6514799448207,6730.96,1805.2788855551703,10846.00000443629
13,31,3977.7390909090905,2069.614692364397,13762.86,4829.347325266779,12784.82550708496
13,32,10234.196643356643,4033.9892756288596,37105.21,9413.121867702219,29881.515154415505
13,33,10897.80006993007,4194.268521945776,29124.86,9787.12585615095,31582.72599601109
13,34,19201.303636363635,3689.904383618723,32249.57,8610.216158236331,47012.8234309636
13,35,3660.573986013986,843.7598990226952,6241.1,1968.8735427643405,9290.021514792312
13,36,2464.866713286713,1941.1489581633243,15148.0,4529.578652314612,9459.312078888037
13,37,3510.937272727273,422.8082203622461,4407.38,986.6028472065491,8008.477392661095
13,38,83485.8958041958,9104.993288354764,105751.67,21246.068239617067,188217.85984800867
13,40,77752.30671328671,4200.427797671379,87474.15,9801.498232739095,165306.11165931253
13,41,2757.62958041958,2336.3540284138744,15781.49,5451.770863255063,10967.030024094223
13,42,8015.876363636364,840.4346310719197,9730.74,1961.1141883573969,17992.866915630126
13,43,1.07,0.10700000000000001,1.07,0.24967940443696995,2.3896794044369702
13,44,10270.138111888113,2734.884666062412,24835.68,6381.723127348266,26921.99935112449
13,45,22.433516483516485,16.997215874870435,83.58,39.662193801161315,84.52922676819429
13,46,41422.69055944056,6317.273314642151,82662.65,14741.056437994534,97586.43755687565
13,47,221.294,273.27730267989693,625.0,637.6795717687685,1080.2675717687684
13,48,1321.4335251798561,827.2467304790075,4506.0,1930.340850359151,4573.207900718863
13,49,9206.92944055944,1769.5509430778118,15298.31,4129.162855967725,22543.0217370866
13,50,2175.7954545454545,590.8415717297852,3804.0,1378.7006705242618,5730.291579615171
13,51,21.39894736842105,33.390528045508574,154.24,77.91520706764975,120.71310180449186
13,52,4579.38027972028,1184.9851387883386,10922.34,2765.1063899003043,11923.866949340863
13,54,114.98285714285714,102.17527855901618,526.6,238.4211467177258,468.3868610034401
13,55,20055.629999999997,14455.6231258032,104016.89,33731.50815715731,73842.7681571573
13,56,6751.401468531469,8108.71250956266,39145.77,18921.294487273015,32424.097424335952
13,58,7501.69125874126,2657.734463672277,17300.0,6201.696804124334,21205.079321606856
13,59,1327.8363636363638,2579.6616512094147,20704.07,6019.51761423231,8675.190341505036
13,60,950.9734265734267,330.4932542728612,2930.4,771.1902700680753,2673.1371232149286
13,67,16219.265594405595,6148.920890804098,38959.51,14348.214074261774,46786.74526307297
13,71,9723.25020979021,2301.127589631972,16990.6,5369.571645913934,24816.072065494354
13,72,77119.18944055944,31225.80161316678,268877.83,72863.92102656502,227102.2999076839
13,74,29780.093496503498,4131.8794534865165,42403.67,9641.543935998749,69201.73092900575
13,77,1272.0,127.2,1272.0,296.8151424708652,2840.8151424708653
13,78,11.35,6.155833470317868,22.8,14.364344249365711,37.06434424936571
13,79,53337.985174825175,4822.270179605063,67129.45,11252.537817550956,117928.5081672013
13,80,18874.443636363638,1397.1156431828074,25142.22,3260.102819808015,41008.99009253529
13,81,33276.243216783216,2992.71147064128,39255.1,6983.349697583208,73535.83613114964
13,82,32619.534055944056,14281.135510597924,135127.14,33324.34961653974,98563.41772842786
13,83,5037.178251748252,811.658456804247,8477.46,1893.9663560851818,11968.322859581685
13,85,4806.598951048951,1951.4689810256348,17807.36,4553.659934202814,14166.857836300715
13,87,15365.753356643356,2992.355401415918,26830.18,6982.518827002585,37714.025540289294
13,90,115592.10804195804,11183.800745847122,161045.84,26096.866444531308,257281.08252844738
13,91,81272.99097902098,5357.409455735421,92448.61,12501.259833953376,175047.24179199533
13,92,162034.0993006993,18348.882235904508,234456.79,42816.24288546481,366884.4414868634
13,93,50024.9372027972,5710.308611455959,69148.14,13324.733208033877,113374.60761362828
13,94,75522.8744055944,9706.614760757444,103929.39,22649.923295000186,173695.67210618898
13,95,136844.83405594405,14056.88107682595,178572.1,32801.06257479641,306490.7306866845
13,96,9165.07993006993,1482.7664664310867,14332.19,3459.964936987141,21790.124797127
13,97,27556.75923076923,2892.8945900839053,35028.48,6750.431760290484,61863.95022182894
13,98,14980.825384615384,2138.7978604224304,24828.99,4990.782953283532,34952.4337225143
13,99,732.6046511627907,2070.103641095743,12225.0,4830.488263846618,6295.697566172199
14,1,30611.78335664336,24101.579424797394,156677.0,56239.88782031534,117463.45453360205
14,2,77704.85797202797,9354.80456891226,117588.65,21828.990966264097,177238.70691032003
14,3,19418.273986013988,14854.823548388658,85410.05,34663.02333250427,73499.57130453225
14,4,52936.32328671329,5974.365371590312,68947.86,13940.897082874071,119813.54365630065
14,5,33468.32503496503,21529.674492910028,165840.41,50238.47014122989,117175.12021115996
14,6,7016.82979020979,5072.287453212283,41942.26,11835.9412191697,25869.60079958928
14,7,53256.150279720285,45807.03255182415,356867.25,106888.52903331169,213400.82959275227
14,8,53425.35986013986,5561.924327442412,71077.56,12978.485547657157,119829.20526793688
14,9,22025.603496503496,7306.367255185399,38106.13,17049.060045537095,61100.26703854409
14,10,20165.667132867133,2914.3626503426344,28633.95,6800.52645655045,47131.86072228471
14,11,20359.693076923075,6316.14871649081,46137.84,14738.432241764089,55457.81839561024
14,12,5467.9193006993,1026.827269107422,7668.7,2396.0525328073027,13331.891134205904
14,13,60009.83370629371,6327.059587370998,75481.36,14763.892239364593,134783.55965195203
14,14,24775.07797202797,10063.444852723182,85961.55,23482.56932160948,73032.72526566542
14,16,29647.14013986014,28361.802461568208,114476.9,66180.91539591904,125475.19567563932
14,17,23075.393916083918,4740.3259487204805,48016.32,11061.32485713686,57212.1126893047
14,18,14279.86368852459,21968.529170747428,115126.75,51262.51663278896,79822.24400983815
14,19,1041.9577622377622,1082.5121866993939,3598.59,2525.990636176324,4609.906160651848
14,20,11375.547132867132,2131.397778733715,16474.05,4973.515215070229,27724.609480804495
14,21,8697.367412587413,2240.887526465487,21621.87,5229.004327272313,22623.73915244714
14,22,18677.51307692308,5337.117079983713,53886.03,12453.908541501996,49808.93469534815
14,23,35968.2506993007,11694.732110771172,112949.82,27289.100452964994,99225.60185156639
14,24,9186.777342657342,3503.941955105596,24786.24,8176.281687219414,26549.836372534097
14,25,14231.12853146853,3401.799644229126,32841.47,7937.937469018919,36400.19453195598
14,26,12048.150699300699,3651.7166842117163,25506.6,8521.106980247925,32617.408378849323
14,27,2564.0113286713286,1004.6737444053756,9256.82,2344.3583379121005,7472.380995254758
14,28,1223.8126573426573,496.80544324226395,2583.37,1159.271842895078,3606.8971575803926
14,29,9880.402307692308,3808.6386013125484,40615.45,8887.276800853937,28648.08141623855
14,30,6691.436433566434,1593.7573523720616,10757.5,3718.9568837130687,17101.829750845936
14,31,3804.0863636363633,2259.602097229729,14063.24,5272.673886923803,12880.84661419653
14,32,12817.232867132867,7301.7659051739965,67652.68,17038.323014411366,42672.7887486771
14,33,9513.732027972028,3390.1915386878845,24606.41,7910.850507540614,26938.31456348467
14,34,24504.491538461538,5627.308490422963,41213.24,13131.056378242147,62140.03945516522
14,35,4034.9920279720277,1050.8102539419383,7735.38,2452.0156857989186,10521.999741742973
14,36,3415.6436363636362,2922.0512083901417,13457.86,6818.467340609148,13649.75461333642
14,38,103360.02734265734,11313.4010818496,129530.62,26399.28265675495,233119.33734206963
14,40,72356.46104895105,6878.502684230063,95341.8,16050.658445015526,160763.58054291763
14,41,4054.56986013986,2771.748371262398,24409.1,6467.742827905953,14576.882548185673
14,42,7869.01034965035,1135.0751046202845,10489.91,2648.643701989009,18386.66440128971
14,43,0.25,0.025,0.25,0.05833630944789018,0.5583363094478901
14,44,5377.1242657342655,1435.328965526566,12991.8,3349.2717876991137,14103.520319167645
14,45,11.741176470588234,18.344850054699595,67.96,42.80683398264402,66.2891869238205
14,46,32701.435594405593,6805.23000059437,75263.52,15879.680127149559,81282.55131596075
14,47,-7.777916666666666,148.14895547561073,298.0,345.69853244027723,330.1426991069439
14,49,11864.542657342658,2094.6432337552937,19411.82,4887.750234691126,28616.83554937644
14,50,2186.9216783216784,553.7509257474677,3677.0,1292.151414458397,5665.994771101754
14,51,34.00833333333333,40.21553692075441,168.08,93.84104025688727,161.85770692355393
14,52,2370.137202797203,740.6216880027267,5213.55,1728.2054390058333,6468.479844600239
14,54,148.6854887218045,154.74053547434852,708.0,361.0796704625528,658.4506479061617
14,55,15850.217832167831,11970.67789877581,73281.45,27933.006808160215,59633.44247249588
14,56,5950.53993006993,6624.692274040804,34425.84,15458.403939819662,27359.483799959522
14,58,8157.243916083915,3644.797376944918,28085.0,8504.961106252686,24819.448938420515
14,59,1368.092867132867,3402.5837633059905,30901.24,7939.767173543399,10675.952907809133
14,60,371.4053146853147,144.04500317806685,1003.2,336.1221551927212,1078.9327845633507
14,67,14631.92013986014,6726.704269751386,42449.61,15696.444073786437,44960.284353506715
14,71,9795.648461538462,2717.724920492105,18707.56,6341.681678242806,25932.97860131973
14,72,94140.83286713286,52070.68699330064,474330.1,121504.46838421663,309786.13411848235
14,74,25990.076923076922,4286.121298564566,40931.48,10001.459936170215,61981.61378232406
14,77,248.25,82.09902557278009,318.0,191.57416644735792,688.0741664473579
14,78,5.98,6.990450629251307,12.88,16.311883643528112,28.271883643528113
14,79,37782.09083916084,4652.164186230804,52228.58,10855.603582814094,86419.78526113577
14,80,35638.00020979021,3534.043522395243,48501.73,8246.522260990429,79522.52268057085
14,81,40388.74888111888,5688.830915811171,61048.84,13274.616028059394,94052.11379029715
14,82,26844.946503496503,13564.569438662998,128113.46,31652.276812049542,85342.16981904255
14,83,10933.487902097902,2349.7317964352155,18615.53,5482.9872478556645,27349.96305205147
14,85,2385.044335664336,952.8796161780083,7190.71,2223.499206237884,6993.587877566556
14,87,17387.930699300698,2546.7490779571444,28228.89,5942.717691913477,40718.579090514875
14,90,107174.74398601399,12869.450470364605,166263.81,30030.249802539412,244379.7377745674
14,91,91406.43461538461,13512.868239650843,162497.78,31531.63452627354,214344.50375704275
14,92,182527.95601398603,24672.92039240563,293966.05,57573.08475978139,422628.9967877534
14,93,62088.62293706294,9910.251685564826,103827.72,23125.100361423396,147302.34623554928
14,94,64541.16566433566,10444.877196228668,90943.29,24372.623530576286,153454.9548592476
14,95,144446.93251748252,20360.19222694536,213042.66,47509.53896678451,336403.4040017495
14,96,5.193846153846153,9.992980485038434,18.88,23.318144075277186,33.705836382969494
14,97,25684.497762237763,3924.706897346535,45017.96,9158.116642235056,60527.11216671058
14,98,17768.013706293706,2958.0996208421207,33759.9,6902.584594365302,42438.61200695272
14,99,635.5560465116279,1476.3019281542959,6910.0,3444.8802447730372,4715.992337796293
15,1,13845.747832167832,8216.625994430064,50479.15,19173.10546514602,46864.601129481685
15,2,26317.41076923077,3437.5769458389577,45445.84,8021.422098535786,60656.24363699733
15,3,10470.811958041959,7184.796514651982,39195.6,16765.380511954434,37707.00442803835
15,4,13082.172447552446,1342.7523148674873,16610.51,3133.248582079224,29297.593477184117
15,5,16465.706993006992,12008.901958500866,83150.97,28022.200831219237,60953.61481723322
15,6,4244.143776223776,3343.8660711588927,27586.99,7802.752235177036,16291.039787624588
15,7,22267.22006993007,16165.455415736007,118878.66,37721.32037993791,82255.76051979806
15,8,20416.96727272727,1888.9799732381025,33355.73,4407.84481038741,45241.77935584195
15,9,15954.692937062937,6102.961210064034,30887.02,14240.96934795063,46150.355222076505
15,10,11524.856293706292,2188.1216008976835,22749.32,5105.877552783204,28155.59014019579
15,11,14041.217832167831,6842.795044749893,53415.0,15967.33636876077,44049.77203309644
15,12,3658.448111888112,892.1171923709772,5968.07,2081.7129839174518,9398.609207693677
15,13,18879.25034965035,1829.9618042005623,23493.34,4270.128723506536,42028.62942280724
15,14,12785.902867132867,5174.061073618133,46058.28,12073.42511571481,37645.230849980544
15,16,14527.97944055944,14100.3545676334,57305.44,32902.50589529735,61958.46477641623
15,17,11225.805174825175,2415.8031723861654,26551.79,5637.161657180564,28088.772006830914
15,18,6269.619545454546,11258.247409220048,59585.47,26270.584188206743,38809.82327911584
15,19,1117.3504895104895,254.16788748231642,1844.34,593.0886614353977,2827.7896404563767
15,20,4452.4345454545455,752.4942394676588,6457.0,1755.9094724536046,10660.778563362695
15,21,3068.5462937062935,797.2962310161164,8520.87,1860.452786167708,7997.545373580295
15,22,8515.664685314685,2194.909952515234,21101.3,5121.717848007305,22153.047218636675
15,23,21542.936363636363,7028.047718368261,68364.99,16399.614660530773,59485.4873878035
15,24,4822.264615384615,1943.0457479039353,11078.63,4534.004720845247,14178.533951614478
15,25,8952.884335664336,2130.593704604939,19580.27,4971.638946382416,22877.407617711087
15,26,4955.726223776223,1575.1128023695503,12137.44,3675.4507141745426,13586.90316172699
15,27,1561.3046153846153,602.3028418305361,4858.18,1405.4449984947921,4528.054229264023
15,28,695.4651048951049,242.66562749764725,1519.16,566.2486855227678,1957.1788953129776
15,29,4687.4109790209795,1341.8290182724131,14489.26,3131.0941134439267,12505.916071485886
15,30,3397.482097902098,731.3464294997593,5427.4,1706.562064996302,8501.526260800498
15,31,2359.40993006993,1011.4848164744967,7399.8,2360.2516502279454,7079.071510367805
15,32,5126.108951048951,2495.9213088928736,23585.33,5824.11351332631,16076.33141542421
15,33,4277.763986013986,1589.9466767053527,9968.16,3710.064853517122,12265.592825545094
15,34,13800.84909090909,3482.9427481717416,26141.58,8127.281037865268,35728.979219683446
15,35,2622.7695804195805,726.8368497230417,4598.0,1696.0391753429205,6941.578336182081
15,36,1383.587902097902,847.8990868103809,4684.0,1978.5321403501548,4745.7079445459585
15,37,-2.5,-0.25,-2.5,-0.5833630944789017,-5.5833630944789014
15,38,52572.17944055944,5129.349219974791,67475.73,11969.092134509738,117113.45101562861
15,40,30755.28769230769,1779.9351204807158,37115.68,4153.393839421228,65663.96922403661
15,41,1183.8807692307694,941.680836033966,5276.75,2197.3673860810145,4565.128924542553
15,42,3544.9918181818184,643.4453808250715,5391.69,1501.4491539450764,8591.432790308714
15,43,3.0,0.0,3.0,0.0,6.0
15,44,3378.7346853146855,942.0811931665095,9473.9,2198.3016003839634,8955.770971013335
15,45,11.861600000000001,15.701860473629655,61.78,36.639543659890194,60.3627436598902
15,46,12364.400699300699,2530.9029445232964,31109.65,5905.741494171497,30634.542892772894
15,47,22.9,143.35971241202023,300.0,334.52306182512615,380.32306182512616
15,48,126.98,159.8344168194072,240.0,372.966,626.926
15,49,9656.48013986014,1955.6246089701988,15436.09,4563.356894111789,23876.317173832067
15,50,2262.1727972027975,670.1161392103227,3925.0,1563.6840985199533,6088.029692925548
15,51,10.023928571428572,11.680593382721906,48.89,27.256108404377734,47.30396554723488
15,52,1561.243076923077,370.145890547305,3564.71,863.7178084732988,3986.203962319453
15,54,53.92260869565218,62.79984220405581,345.0,146.54044112377892,254.38565851508326
15,55,6675.751468531468,5484.668486269081,34581.58,12798.21272136338,26149.715658426314
15,56,3684.0358041958043,4266.519555323062,19377.35,9955.720201792037,17323.791810183648
15,58,865.858407079646,625.960074994185,3070.0,1460.6480254754126,3192.3648396347044
15,59,332.59615384615387,439.1191259189003,3876.18,1024.6635685636807,1689.8558762559883
15,60,111.42626262626263,115.35948302434697,1073.6,269.1858599782775,492.03838523080276
15,67,6214.881468531469,2522.404770432921,17927.68,5885.91140963237,18315.67434669531
15,71,4327.138811188811,1308.0029564103263,8811.52,3052.1626089563197,11706.440231333941
15,72,41946.93692307692,31766.369733901334,292555.25,74125.31099331843,158019.1848394723
15,74,13953.432937062937,2147.554611789107,23397.65,5011.2164155829205,32918.08228970879
15,77,236.10833333333335,209.87389169848322,636.0,489.73073164622826,961.947398312895
15,78,3.090909090909091,9.591280888958945,17.0,22.380797197597765,28.562615379415945
15,79,8385.031258741259,1026.0618597424432,12208.73,2394.266486504514,19164.329003987034
15,80,44.16179856115108,45.72572003619729,299.11,106.69879015036788,195.02238727267004
15,81,4409.563426573426,488.2174527782987,5913.14,1139.2321761254216,9958.359029272273
15,82,10606.899230769232,6123.542852056131,61131.42,14288.995629398496,35502.79409093696
15,83,360.1630769230769,165.95399918470017,878.14,387.2457540221433,1107.571907868297
15,85,3235.168181818182,1829.1833588307736,15114.58,4268.3122583073255,10738.648621943688
15,87,9142.630419580419,1419.0362038815585,15103.22,3311.2534042957586,21596.514243456597
15,90,5345.240419580419,572.3058601116475,8334.23,1335.4484701725605,12025.929309333398
15,91,3414.740909090909,280.69621548427745,4226.09,654.9912514936988,7484.473069675517
15,92,18262.376853146856,2195.09801667402,28407.27,5122.156686765825,41646.91039305954
15,93,422.8782517482517,119.41631028638862,742.58,278.6522731996815,1124.408776696185
15,94,272.90625,717.5621325531405,3606.6,1674.3970645083195,2220.2095645083195
15,95,27291.017132867135,3665.8461835043695,40609.65,8554.077493971123,63136.111759705396
15,96,2784.158881118881,1109.8000004994583,7623.7,2589.6654501762027,8157.983212413965
15,97,2071.211888111888,649.9587216307467,5372.96,1516.647724536254,5659.07150076003
15,98,273.5048837209302,202.51280350000513,922.75,472.553982885443,1019.5637503273034
15,99,29.88,2.988,29.88,6.972355705211834,66.73235570521183
16,1,11352.479370629371,3384.946403378134,28386.85,7898.611234079589,30603.56997533833
16,2,23549.144965034964,3549.168633964996,41615.51,8281.815988549106,55380.10591861903
16,3,7635.427272727274,2787.9108173967825,22146.25,6505.457126271164,21776.31167172571
16,4,14748.078111888111,1941.8231312674395,19435.28,4531.151803147536,34027.30802692376
16,5,13494.538671328672,7836.3443380975,72737.68,18285.736329899115,45274.813672556455
16,6,5146.03895104895,2698.777231115403,21861.78,6297.468147410735,16589.546049508637
16,7,11544.310139860141,6803.895979387913,66502.6,15876.567252193163,38965.18753191344
16,8,14676.778321678321,1455.889255452084,23483.47,3397.248245116448,32750.80488847309
16,9,28990.377342657343,21286.616633752936,111246.19,49671.3062018087,107652.06088712339
16,10,12681.776643356643,2529.634219458389,23526.54,5902.780984651868,31266.334271365155
16,11,12037.149090909092,3330.1829827651313,24156.87,7770.823400027384,31845.121581845568
16,12,4149.637972027972,1136.1044868101187,6500.62,2651.0457163076617,10950.321660363606
16,13,15070.387272727272,1954.8842617014802,20295.11,4561.629329017115,34702.40387447166
16,14,8656.873216783217,3051.8992126032226,27374.64,7121.461474807758,24435.207908374192
16,16,9811.74195804196,9875.744459700045,46078.23,23044.57939317395,42668.063309257865
16,17,7202.8306993007,1875.0277776089458,17597.84,4375.28802631941,18780.94942492081
16,18,3521.8804123711343,5440.972977244993,25027.41,12696.251331926887,19740.012156669156
16,19,994.9262237762239,470.6408011002528,2520.09,1098.2178964714913,3088.070344023939
16,20,3328.785104895105,785.6868257162257,6346.89,1833.362791764492,8490.933001554702
16,21,3618.622377622378,965.366559918977,9462.61,2252.6368948031463,9489.881650047902
16,22,6302.361048951049,1792.246104531812,13614.44,4182.12093442974,16786.84303233184
16,23,11264.88937062937,3233.72822438031,31152.4,7545.750814713048,30075.529555971785
16,24,2244.0655944055943,860.9622556175501,6202.21,2009.014422666357,6497.145611477546
16,25,4963.603776223776,1359.9136891573198,11743.33,3173.2938317241337,13100.501384171685
16,26,2004.945104895105,589.523600145051,5122.19,1375.6252465958387,5385.515456386049
16,27,758.2281118881118,223.6079997685558,2349.8,521.778618780889,2038.2348425571126
16,28,287.46657342657346,169.52179920523955,828.12,395.5710454639982,970.5041923171451
16,29,1634.6602797202797,491.5728006347228,5299.91,1147.0617205597284,4416.382280000288
16,30,1330.0030769230768,362.56515904377505,2187.76,846.0285325200471,3506.0346863662007
16,31,1164.3668531468531,562.1053503475334,4534.43,1311.646066407537,3640.3797727012434
16,32,4561.4392307692315,1936.938071684158,18340.4,4519.752749246669,13642.631210785132
16,33,2188.83986013986,698.0012670899209,5959.61,1628.7527164790824,6006.432436758802
16,34,4906.217692307692,1218.3041881889446,8933.9,2842.854804954036,12655.29018956942
16,35,593.8198601398602,365.44847192893224,1512.0,852.7566058281918,2040.3963261079123
16,36,1824.4811188811188,1032.2971481106254,6923.0,2408.8162349742383,6057.778472736476
16,38,52078.70090909091,6889.85909603596,74846.16,16077.158091148585,120234.5599093304
16,40,31687.43265734266,4503.062574144456,44681.03,10507.682071540155,73882.54738622547
16,41,1542.9869230769232,835.0568979250194,4205.28,1948.5655041579664,5034.539350311813
16,42,3694.4544055944057,631.1198953064153,4848.67,1472.6882204526034,8861.597031641415
16,44,3922.6970629370635,982.1734469473788,9555.35,2291.854965304929,10137.249091179056
16,45,18.17727272727273,16.641797752873707,84.76,38.83284253923376,75.18738799377923
16,46,14231.886293706293,3346.6533067660725,28289.5,7809.256116732421,36273.02870414501
16,47,-57.72666666666666,474.0150544643319,500.0,1106.0915560075912,990.6382226742578
16,48,647.275,622.0968259824479,2942.0,1451.6333178824946,2746.1833178824945
16,49,54.71966666666666,31.64814879137331,118.8,73.84944805385699,183.2887813871903
16,51,34.23282051282051,42.020209574924934,209.72,98.05215795312074,166.51779897876176
16,52,1644.2844055944056,437.1455821103801,3492.58,1020.0583980707686,4308.62720925958
16,54,69.33504132231405,74.38102987460319,427.5,173.56459103270458,312.2346736773327
16,55,7090.456153846154,4431.981010230158,35723.53,10341.816627198375,24522.728934890685
16,56,6037.615422535211,10412.89324214832,49061.75,24297.99049687235,36373.22134194277
16,58,638.6818181818181,571.3308095485434,2400.0,1333.1732361174973,2610.5368724811333
16,59,104.5480341880342,123.67100226866751,862.42,288.5803943230286,497.676462699097
16,60,114.59055555555557,79.18917930699017,545.6,184.78417875908158,413.9652898701927
16,67,3431.07006993007,1402.4927791963435,8980.7,3272.650110625176,10134.790250485315
16,71,2223.935944055944,570.9006957002584,3862.41,1332.1695859354422,5780.041474047331
16,72,31998.78454545455,14940.732379364512,129372.97,34863.487498428825,98861.05658933792
16,74,9806.358601398602,1862.8462850311535,15681.2,4346.8630934972,23959.580296294404
16,77,238.5,112.42997820866105,318.0,262.34999999999997,739.3499999999999
16,78,0.0,18.215070683365465,12.88,42.504,42.504
16,79,5529.899790209791,854.9579068573163,8226.02,1995.0035607739546,13054.803141193537
16,80,309.7843846153846,377.18958971060226,1102.8,880.1539450352169,1499.7227142659863
16,81,3822.6206293706296,695.7408267625588,5691.68,1623.4780866220628,9268.719345363323
16,82,9439.101328671328,3148.019024961132,34848.66,7345.752479519123,26223.95513686178
16,83,258.7421052631579,88.41896398351035,609.92,206.3214417601566,723.8056522864724
